noop,fork-simple,vfork-simple
21,44300,11223
21,42092,11428
21,41848,10899
21,41414,11609
21,45208,10257
21,42565,11619
21,41564,12402
21,42823,9859
21,44635,9517
21,43241,13485
20,42569,11595
21,46416,9804
21,46091,9917
21,43627,9707
21,41943,11426
21,41751,9906
21,46376,9645
21,42373,10042
21,42020,12712
21,42081,9704
21,44495,9431
20,41456,10263
21,41901,11587
22,42270,9682
21,45169,9700
21,42563,12715
22,41701,11780
21,41860,9617
22,45774,9622
20,41842,10019
20,42373,12092
22,41939,9919
21,48885,9351
22,41893,10485
21,42389,11933
21,42585,9625
22,46035,10002
21,41833,10364
21,42410,11302
21,43010,9600
21,45662,13191
21,42172,10192
21,41980,11544
21,42827,9574
21,45768,9630
22,42261,10311
21,41978,12634
21,42118,9692
21,45160,10105
21,42162,9873
21,43341,12641
20,44489,10611
21,42210,9805
21,44389,9721
20,43251,12949
21,44863,9590
21,41723,13343
21,41767,9770
21,44695,11496
20,44939,10072
21,42377,9667
21,42380,9870
20,42635,11576
22,45976,10778
21,41666,10210
21,41269,11070
21,42257,11814
21,45852,9687
22,42235,9673
21,41730,10199
21,42699,11918
21,46287,9695
21,42509,13307
21,43298,9529
20,45531,12280
22,45888,9963
22,41757,10016
21,42093,9766
20,42843,12556
21,45341,11700
20,41559,9968
21,41986,10342
20,42584,12899
21,44629,9483
21,44788,9806
21,42830,9911
21,41908,12842
20,46522,13031
21,42989,9728
20,42426,9601
21,42943,13837
21,46513,9791
21,41786,9645
21,41433,11441
21,41223,12657
21,47932,9881
21,41981,9538
21,42830,9610
21,42965,12650
21,45851,9580
21,42614,9777
22,42161,10130
20,42745,12861
21,45922,13002
22,42654,9543
20,42747,9915
21,45089,12399
21,44817,11576
21,41620,9937
21,42296,9800
21,45195,13305
21,42800,10375
20,42018,9963
21,41864,9895
22,46210,14113
20,42174,10654
21,45055,10085
21,41736,10303
21,45851,15823
20,42252,10414
21,41521,10591
20,41829,11609
21,47258,12284
21,41563,9820
21,40562,9849
21,41140,10309
21,46956,12611
21,42096,10244
20,41534,9885
20,42224,10018
20,51433,12521
21,42433,9955
21,42360,9802
20,42845,14406
21,46833,16902
21,41937,11582
21,42085,9824
21,45892,9470
21,48101,11719
21,42262,9501
21,42673,9619
21,41968,9939
21,47014,13169
21,42661,9517
21,42491,10063
21,43360,9480
21,47175,13491
21,41359,9874
21,42339,9486
21,41742,12130
21,47181,17365
22,42598,9339
21,42006,9517
22,102248,9782
21,45217,12536
20,41329,9493
21,40889,9610
20,42549,10079
21,47471,12607
21,42276,9903
20,41869,9617
21,41655,14189
21,45280,11554
21,42026,11287
21,41531,9999
21,44879,13167
20,42013,13169
21,43094,9768
22,41983,10308
20,46344,10190
21,43099,12068
21,42288,9920
20,42225,9421
21,45526,9942
21,41897,14261
21,42453,9982
20,42061,9417
21,44927,12169
21,42488,14617
21,44908,10100
21,41538,9666
21,45279,13103
20,41634,12272
20,42126,9842
21,42837,9927
21,45261,9689
21,41563,13586
21,40864,9244
21,45539,9492
21,44984,13492
21,42204,12914
21,42150,10875
21,43325,9491
21,45987,9584
21,42008,12843
21,42144,9802
21,44216,9810
21,44776,12977
21,41825,14243
21,43214,9970
21,46706,9579
21,46015,9900
21,42278,12134
21,42888,9760
21,43701,9672
21,44179,11702
21,41860,11751
21,42506,9832
20,44004,10031
21,44746,9640
22,41617,12383
21,43442,9850
21,44041,13073
21,45977,10184
21,42096,12010
21,42774,9769
21,44085,9883
22,44644,13120
21,41401,12823
21,41389,11681
21,45998,9429
20,45412,10048
21,42911,12525
21,42275,9824
21,46521,9610
21,42252,10003
21,42985,12497
21,42530,9970
21,47599,13605
21,42430,9814
21,42261,14123
21,42485,9648
20,47959,9614
22,42689,12235
21,41657,13257
21,41425,9779
21,48404,9690
21,41739,10331
21,42029,12358
21,41928,9431
21,47342,9741
21,42562,9630
21,44950,14248
21,42157,13903
21,48448,9517
20,42426,12508
21,42599,12157
21,42529,11383
21,45402,10007
21,41020,9651
21,41892,15325
20,42417,9443
21,45529,9985
21,42364,9792
21,42059,13793
22,42637,9878
20,46262,9772
20,41908,9344
21,42521,12619
20,42422,13123
20,44821,9660
21,42055,11878
21,42466,13196
20,45787,9650
21,45968,9777
20,43575,9466
21,41901,12053
21,41880,9959
21,45585,9580
21,42157,9889
20,41640,14754
21,43988,9590
22,44105,10402
21,41917,13225
21,41932,15460
21,47238,11594
21,42037,10041
20,42311,9965
21,41370,13428
20,47364,9820
20,43134,9447
21,41264,9551
21,41952,14868
21,47635,9269
21,44348,9518
21,41788,10009
21,42013,12259
20,47437,9639
21,41930,9556
21,43779,11503
21,41838,16240
21,46907,9904
20,41857,9885
21,41886,9576
20,42497,14090
20,45887,9508
21,42057,9440
21,42649,10131
21,42361,13001
21,45867,9535
21,42056,10023
21,42454,12743
20,42140,15444
20,46273,11567
21,42339,9460
21,45370,9933
21,41680,19311
21,45369,9935
21,42175,9828
21,41756,10179
22,41596,12967
21,45179,9472
22,40675,9816
21,41969,9549
21,42948,13571
21,46182,9630
22,42746,9587
21,42069,11947
21,42482,12594
21,46307,9475
21,42408,9640
21,42132,12953
21,42295,14743
21,44519,9772
22,42384,9855
21,42168,10053
20,45829,11999
21,46103,9869
21,43119,9674
21,43792,12645
20,45215,13607
21,43076,11437
21,42589,9393
22,42395,10029
20,44533,12689
20,42317,9523
21,41583,9948
21,41945,12827
20,45827,15045
21,42843,10241
20,41547,9395
21,41485,10327
21,44517,12426
20,42278,9533
20,41756,9595
21,42493,11550
20,47263,14823
21,45237,10476
20,42392,10282
21,42819,9886
21,46146,12819
21,42812,9756
21,41833,9349
21,42240,13341
21,45626,13373
20,42562,9441
20,42496,9878
21,41295,13184
21,45625,13903
21,42734,11337
21,43115,9546
21,43099,10072
21,45914,11855
21,42553,10051
21,44611,9817
20,42230,10092
21,45660,14557
21,42797,9941
21,47555,12675
21,41942,10195
21,45912,13224
20,42231,9998
20,43529,10030
20,41564,11523
21,44015,11811
22,42006,10185
21,43615,9499
20,42254,9567
21,44596,12897
21,42530,9505
21,43207,9737
21,41823,10303
20,45438,12553
20,43933,9638
21,41677,13307
20,42456,14232
21,44684,11549
21,41540,11095
20,42144,9674
21,48020,9971
21,41989,11720
22,42922,10827
21,42113,9569
20,46689,9684
21,42341,12576
21,42858,9929
21,41604,9735
21,44887,9954
21,42043,12098
21,42128,9588
21,42312,12944
21,46329,11225
20,41056,14285
21,41788,9792
22,41840,9638
21,45598,10972
21,42557,12239
21,42502,9492
21,42803,9885
21,46397,9503
20,44249,12819
21,42170,9723
21,42514,9510
21,46135,12277
21,41337,11943
20,42480,18825
21,41819,9689
21,47386,9902
21,41691,12994
21,42933,9781
21,42136,9912
21,45454,10773
21,41933,12255
21,42715,9764
21,41724,9626
21,46321,10082
21,42249,12148
21,42096,9554
20,41277,9908
20,45348,12079
21,42887,15685
21,45593,13136
21,41695,10290
21,45206,9484
21,43421,15191
21,41479,10142
22,42617,9702
21,45165,10349
21,43595,13043
21,42428,9285
21,40863,9999
21,45514,13400
21,43727,11893
21,41786,11677
21,44552,9770
21,42795,9850
21,43367,15101
20,42552,9862
20,45409,9681
21,41808,9768
21,44378,11729
21,42754,9812
21,49150,9687
21,42457,10073
21,44274,12004
21,41723,9570
20,46333,9540
21,43251,11250
21,43154,12409
21,42362,10339
21,46511,9475
21,41876,20643
20,43751,12068
22,42912,9696
21,45724,10025
21,41253,9865
21,42787,14916
21,41885,9984
21,44196,10782
20,42174,13531
21,43327,12270
21,42735,11696
20,45855,9521
21,46108,9635
21,43672,14364
21,42298,9384
21,45928,9613
21,41959,13376
21,43481,13128
21,42152,10073
21,45883,10014
21,43285,9737
22,42107,11949
21,41963,9943
21,45937,9957
20,42222,12281
20,41593,12350
21,42742,9745
21,43771,9664
21,43149,9957
21,41788,12774
21,42374,9680
21,45180,13125
20,42880,10286
20,42201,13333
21,42555,10012
21,45056,9513
21,41323,12379
21,42549,12893
21,44718,12574
21,43251,10234
21,44390,10176
21,41806,13450
21,46037,9535
20,41304,10041
20,43166,9661
21,42292,12376
21,45510,9492
21,43404,13185
21,43877,10486
21,41772,12899
21,46281,10073
20,41347,10455
21,43989,13478
21,42185,12924
21,45562,9776
20,42538,9962
21,45557,9797
20,42422,12752
21,45885,9867
21,46895,9826
20,45484,9699
21,42521,13654
20,45597,13272
20,41598,9641
21,44551,12845
20,43952,11749
21,45229,11615
21,42051,10250
21,43691,10202
21,40929,13541
21,44531,10501
20,42022,9919
22,43732,9949
21,42639,13391
21,46406,9495
20,43326,9843
21,43557,9659
21,42832,11853
21,45854,12803
21,42380,9674
21,44127,11742
21,41553,12231
21,47650,9970
20,42421,9643
21,45224,9370
21,41274,12340
21,44619,9410
21,44103,9972
21,43762,10234
21,41582,11833
21,45053,9607
21,41945,9665
21,45742,12820
21,46849,15239
20,42637,11838
21,42897,9394
21,43682,10270
21,45492,13813
21,42501,9509
20,40489,9603
21,42715,9969
21,45707,14175
20,42274,10951
22,43729,9852
22,44161,9567
22,162896,12623
21,43176,10001
21,42910,9628
20,42077,11498
21,45038,17117
23,43094,9511
21,41299,9696
21,42745,10150
21,44826,13237
22,41562,9620
22,42682,9806
20,42412,10706
21,45599,12136
21,42083,9865
21,42231,9211
21,43013,13280
20,45809,12926
21,42338,11727
21,41827,9658
21,42597,13101
21,44634,12778
21,43200,9932
21,42669,9642
22,42223,9682
21,45754,13995
21,42139,10238
21,42116,9604
21,42528,9775
21,45287,13793
21,42636,9402
22,41569,9624
20,42569,12127
21,44450,13326
21,41908,9427
21,41946,13355
21,42332,9851
21,45566,13229
21,42772,9796
21,42191,9853
21,42410,9702
21,46061,13619
21,42819,10012
20,41883,9531
20,45238,14965
21,42577,12989
21,42535,11110
21,41676,9612
20,44929,9797
21,43092,12818
21,43437,9919
21,41955,12614
22,47352,9691
21,41942,11921
20,42677,9446
21,41531,9469
21,45759,10179
21,42626,12696
21,42195,9710
20,42156,9611
21,45386,11499
21,41355,13000
21,43016,9598
21,42369,9490
21,46018,10123
21,42237,12793
20,42868,12877
22,42046,9819
21,45150,9494
21,42382,12206
21,43178,9624
21,44252,9849
21,46198,12685
22,41209,12049
21,42086,11552
21,43281,9366
21,45604,10899
21,41688,14521
21,41874,9663
22,43961,9410
21,45024,10019
21,42758,12282
21,42183,13087
21,43755,9720
21,46075,9727
21,42311,12170
21,41935,9871
21,43438,9542
21,43963,12682
20,41664,12321
21,41861,9721
21,43078,9889
20,45470,10422
21,43368,15019
20,42729,9614
20,45792,9622
21,42438,12027
21,41314,13169
21,42683,10135
21,45936,10035
21,42786,10082
21,41676,9863
21,42319,9814
21,45144,10049
21,42484,10266
21,42267,9600
21,41928,9636
21,44990,9993
21,42415,9720
21,42495,10072
20,42086,10035
21,46005,10029
21,42284,10078
21,41962,12935
21,41869,9989
21,45937,10210
21,41915,10150
21,41717,10057
21,41095,10119
21,45582,10250
21,42118,10353
21,41039,9852
21,42683,10114
21,45398,10480
21,41568,10282
21,42346,11132
21,42593,10305
21,46406,9854
20,42016,13904
21,42102,10020
21,41815,10179
20,45601,10137
21,42602,9790
20,41819,9566
21,42139,9970
21,45373,10196
21,41576,9920
21,42091,10120
20,42630,9712
21,45513,9799
21,42548,10518
21,42586,9623
21,43703,9893
20,45160,9996
21,42389,13397
21,41257,10264
21,42591,10325
20,44607,9899
21,42301,9922
20,43992,10798
21,45461,10030
22,41655,10222
21,42500,10358
20,42484,9762
21,45578,9911
21,42235,10866
21,42324,10296
21,42192,11260
20,44605,10103
21,41515,14405
20,41635,10515
21,42652,10104
21,48055,9663
21,42692,10132
21,41913,10296
21,41874,10141
21,46226,10117
21,42228,10290
21,42385,10355
20,41643,10449
21,44919,10058
20,43705,9910
20,40930,10162
21,41490,10064
21,44766,10523
20,43654,13566
20,42149,10868
21,42015,9854
21,44812,10046
20,43830,10283
20,42568,9601
21,41101,9909
20,45270,10098
21,43823,9678
21,42246,10799
21,43730,10213
20,45855,9929
21,41377,10107
21,42245,9603
22,42334,10678
21,45547,13353
21,41638,10000
21,41854,9996
21,41901,9759
22,46243,10009
20,42315,9876
22,41811,10072
21,42274,13727
21,44405,9739
20,42286,10121
21,42039,10916
20,41440,9858
21,45663,10049
21,43081,10183
21,42335,10092
21,45807,10219
21,42228,13767
21,44103,10100
21,43034,10428
21,45310,12351
21,43541,10414
20,41536,9884
20,43882,9831
21,45697,12832
21,42000,10431
21,41357,9995
22,41748,9734
21,45541,13664
21,42589,10979
21,42123,9914
22,42090,9551
21,45745,16344
21,42602,9877
21,42248,10083
21,42606,10035
21,46158,11922
21,42866,9649
21,42095,9802
21,42713,9941
20,46166,12602
21,43980,9776
22,41644,9659
21,42694,10007
21,45345,12259
21,43344,9406
21,41857,9598
20,42526,13309
21,45624,11529
21,42740,10157
21,41749,9833
21,42794,9781
22,44890,12443
21,41372,9910
21,41851,9642
21,41299,9743
20,46093,12838
21,42426,9637
20,41974,9782
20,42544,10380
21,46187,12578
21,42452,10187
20,41786,9593
21,42331,13294
20,48474,12923
20,42458,9941
21,43569,9662
21,44652,10011
21,41829,11718
21,42125,10321
21,44006,9450
22,44314,10134
20,42535,12886
22,42622,9546
21,44318,9904
21,45483,9754
21,42174,11925
20,41682,10031
21,44045,12662
21,46440,10142
21,42136,12188
21,41881,9443
21,42752,9804
20,44902,10054
22,41898,13215
21,41816,9838
21,43630,9839
22,111617,9434
21,41485,13814
21,43128,10088
21,41865,9674
21,45343,9969
21,41910,12534
21,42450,9754
21,42002,13085
21,45084,11272
21,42379,13004
21,42466,9387
21,42366,10141
21,45911,9828
22,42022,11402
21,43112,9759
21,42300,10028
21,45571,9779
20,42418,12720
20,43029,9737
21,41986,9569
21,45058,10158
20,42089,11608
21,42617,14497
21,43026,9681
21,45303,9424
21,41908,11603
21,41864,9805
20,42012,9675
21,44791,10041
21,41984,11851
21,42621,9406
21,42248,10107
21,46916,9760
21,42488,13020
20,42109,9734
21,45299,9793
21,42050,12547
21,41569,12078
21,42539,13163
22,45185,9717
22,41349,9790
20,43594,12634
21,42550,9691
21,44676,9923
20,42262,10026
20,43603,11821
21,42095,9910
21,46137,9958
21,41880,9470
21,42865,11615
20,41753,11948
21,46016,10034
21,42238,9823
21,43738,15196
22,43020,9635
21,46296,9736
21,43004,10152
21,44476,11512
21,41846,9702
21,45193,9823
21,42007,9869
21,43473,14812
20,43520,9879
21,45852,9988
21,42744,10999
21,44776,13490
21,42883,13222
20,45667,9895
21,42149,10991
21,43955,21232
21,41657,1398302
21,44164,10834
21,42362,9793
21,44591,12623
21,42353,9694
20,45449,10989
21,42364,10292
21,44639,12082
21,42397,11769
21,45408,9916
21,42001,10017
21,43789,12610
20,41717,9594
21,45206,9829
21,42004,9862
20,43465,15288
21,45336,11573
21,42521,10417
21,42466,9606
21,43141,12206
21,45102,9470
22,41295,9365
21,41279,11465
21,42110,12665
21,45242,11789
21,42045,9894
22,43096,9199
21,41920,11416
21,44968,9284
20,42506,9462
21,42607,12876
22,41390,13486
20,46402,9130
20,41392,9489
21,42840,9542
21,42388,13743
21,45364,11325
21,42378,9420
21,41925,9762
20,41718,11289
21,45618,10092
21,42580,9184
21,41794,9593
20,41592,11641
21,45200,9363
21,41900,9436
20,43628,13590
21,42570,11742
21,46329,9343
21,42929,9618
21,43731,11955
21,41929,11721
21,45235,13687
21,41630,9367
20,43290,10179
21,43090,15905
21,45811,9348
21,41635,9747
21,44292,12171
21,41558,11756
21,45070,9817
21,42102,21398
21,43707,13133
21,41358,12160
21,45208,13169
20,44086,12425
20,43390,11453
20,44772,12747
21,42998,12373
21,41980,11953
21,42531,12696
22,45639,12193
21,41955,12135
21,42449,12422
20,42597,12066
21,45175,12042
22,42605,12627
20,42753,15048
20,42042,12733
21,46081,11695
21,42922,12516
20,41327,11719
21,41700,11194
21,44622,11425
20,41955,11770
21,42350,12261
21,42711,11282
20,46186,12187
21,43062,11524
21,42970,12339
21,43186,11977
21,45801,12246
21,41994,12330
21,42530,14755
21,41492,12725
21,45973,11448
21,42781,11882
21,41765,11717
21,42072,11019
21,45435,11920
21,41862,11997
21,42126,11534
21,42149,12106
21,45216,11294
21,42531,11417
20,42113,11643
21,42962,12673
21,46314,11744
20,43115,11782
21,41955,15209
21,43072,11798
20,45649,11697
20,41780,11696
21,42154,11641
21,40832,11634
22,43951,11488
21,42295,11223
21,41993,11434
20,42870,11537
21,45553,11732
21,42718,11516
20,41760,11337
21,45795,11393
19,41574,11357
21,42207,16191
20,42293,11463
21,44071,11673
21,41818,11696
21,42644,11492
21,41270,11155
20,44463,11507
21,42567,11109
21,42180,11063
20,42612,10930
20,45758,11852
21,43278,10865
21,42058,11311
20,42605,11518
21,45409,10975
21,43160,11770
20,42412,14240
20,40568,10964
21,45258,11220
21,42720,10628
21,41634,11079
21,41977,11439
21,45918,10955
21,43842,11026
21,42422,11170
21,41945,10458
21,45898,11293
21,43893,11231
21,42651,11043
21,42076,11034
20,45798,11035
21,43185,11077
21,41847,13304
21,42064,10379
20,45488,10539
21,43445,9826
21,43362,10494
21,42920,10163
21,45700,11651
20,41562,11079
21,42544,10341
21,41941,10854
20,45061,10992
21,42825,11174
21,42616,11265
20,42240,10690
20,45728,11364
20,42245,13459
21,42220,10245
20,41859,10336
21,46455,10804
21,41403,10871
21,42491,10098
21,44728,11390
21,42699,11325
21,42930,10845
21,43686,10662
21,45329,10812
21,42638,12262
21,43151,10333
21,42434,10156
20,45655,10238
21,42803,12795
21,42628,15318
21,41611,10010
21,45665,9624
21,43115,14110
21,42414,9823
20,41832,9773
21,44778,9718
21,42476,11797
21,41781,9816
21,42129,9905
20,46631,9712
21,42020,12497
21,41691,9802
22,43129,9803
22,45688,9675
21,41563,12765
21,42120,13387
21,42122,9932
21,45231,9898
21,41478,11664
21,41663,9929
20,43089,10042
20,46474,9427
20,42159,12336
21,42171,10103
22,42223,9886
21,47682,9822
21,42619,14312
21,41903,10545
21,42140,10195
21,46404,10702
21,42949,15760
20,42609,9721
21,42294,10103
21,46810,9690
21,41867,12113
20,42069,9762
21,42622,10094
23,47125,10140
20,42515,12597
21,42257,10049
21,45068,11234
21,44368,9693
22,42125,12343
21,41411,9757
21,46327,15524
21,44191,9829
21,43194,16883
22,41858,10011
22,44851,9394
21,46661,10074
21,41427,12334
22,42373,9422
20,46953,9496
21,43421,9566
21,42124,14578
21,41947,9945
21,45267,9910
21,44153,9727
21,41309,11840
21,41443,9899
21,45712,9915
21,43990,10884
21,43307,17546
21,42635,9784
21,46043,9403
21,41844,9651
21,42835,11987
21,41220,9725
21,45067,11535
20,42263,9778
20,42473,12004
21,42287,9603
20,46999,9750
21,42056,9443
21,41184,12308
21,41880,9695
21,45412,9411
22,42543,12684
21,41568,12088
21,40987,9821
21,44176,9874
21,41323,9674
21,41014,13817
22,43486,9863
21,46368,9613
21,41881,9496
20,42110,12439
21,42163,9955
21,47489,9878
21,42166,9787
21,43230,13946
21,41340,9496
21,46776,9257
21,42087,12986
21,43113,11627
21,45697,9403
21,45524,11325
20,42324,9485
20,42205,13788
20,48956,9458
20,44266,9423
20,41925,9752
21,41670,12540
20,44164,9858
21,43529,9957
21,42264,9459
21,43336,12017
21,45278,10151
21,46058,9757
20,42416,12769
21,43027,14600
21,46166,9363
21,42372,10713
20,40681,9918
21,42673,12456
21,45429,9403
21,42500,9823
20,42311,9764
20,42072,12164
21,45797,9570
21,43458,9781
21,42162,9416
21,42524,13193
21,46920,9852
21,42712,14862
22,41657,10668
22,42538,11695
21,45093,9531
20,41678,9789
21,42348,9525
21,42019,12920
21,44669,10129
21,43072,9560
20,42684,9852
21,42495,12124
21,46070,9648
21,42689,9581
21,42134,9860
20,42773,13943
21,44408,9831
21,42240,12974
21,41787,9809
21,41135,11998
22,45030,9837
21,41573,9457
21,43054,9426
21,45967,12948
21,42367,9618
21,42440,9751
21,42225,9885
20,46161,12060
20,41819,9602
21,42632,11573
21,42275,9252
21,44292,11790
21,42433,13332
21,43906,9540
22,41659,9775
21,46470,12076
20,42038,9454
20,42416,9716
21,42337,9566
21,45965,12479
21,41766,10575
21,42417,9629
21,42779,9840
21,45068,13558
21,42226,10155
20,42624,9371
21,41250,10283
22,46264,13659
21,42453,13273
21,42135,10343
21,40988,10404
21,45570,11632
21,42489,10139
22,42913,10908
21,42261,10143
21,45690,12439
21,42169,9722
21,42502,11329
21,41248,9782
21,45942,12938
21,42490,9357
21,41924,13912
21,42256,9759
21,46118,13403
21,41676,13052
21,41943,10359
20,42208,9720
21,46020,11919
21,42694,9958
21,42407,9650
22,41713,9242
21,46002,13611
21,42407,9429
21,42127,9602
21,46090,9759
21,42411,11769
21,43465,9715
21,42125,9735
21,45159,9540
21,41950,15721
21,41555,9621
21,42315,9208
21,44639,9528
20,41986,12080
20,42751,9704
20,41927,10867
21,45752,9813
20,43063,12493
21,42431,9595
21,42655,12275
20,46296,9556
21,42504,13072
22,42329,9606
20,42184,9518
21,45484,9064
21,43877,17390
21,42169,9722
21,42496,9529
21,45266,9946
21,45187,14945
20,42435,9557
21,41727,10211
21,46754,9356
20,44459,13277
21,42088,9649
21,42426,9500
21,45481,9445
20,43775,12722
21,42448,9940
20,41619,9303
22,45586,13196
21,43295,13648
21,41209,9770
22,41582,12030
21,44917,9260
21,44536,11720
21,41865,9822
21,42960,12480
20,45025,9513
21,44206,11872
21,42202,9485
21,43031,9383
20,45330,9462
21,43961,14152
22,41290,9874
21,43266,9919
21,45363,12999
21,42189,14227
21,42452,10729
21,45213,9719
21,40879,9438
21,41721,12732
21,42870,9589
20,44343,9875
21,42076,9438
20,41654,12993
21,41985,9568
21,45426,9837
22,42496,9661
21,41817,12690
21,42685,9629
21,45661,11281
21,41678,13864
21,42398,13786
21,41972,9473
20,44989,14035
21,41765,9543
21,42257,11488
21,42487,9515
21,45366,9723
21,42187,9137
21,41521,13501
21,41345,10080
21,46592,9155
20,42066,9661
21,41757,13800
20,42163,9206
21,46039,12811
21,42336,9847
21,42163,13462
21,42152,9680
20,46587,9527
20,41541,9818
21,42122,12897
21,41263,10039
21,47425,10438
21,41845,9469
21,42814,14525
21,42632,9357
22,47445,10818
21,42440,9839
22,43025,12018
22,42124,10280
21,46191,18113
21,41068,9659
21,41431,12731
21,41901,9797
21,47287,9836
21,42510,9438
21,42908,14443
21,45968,9552
21,44061,9373
21,42837,9856
22,42887,15175
22,45017,9477
21,44873,9486
20,42242,9514
21,42322,14486
21,45032,13513
21,43830,10090
21,41299,9300
21,42351,14278
21,44390,9699
21,43987,10745
21,42775,9827
21,43154,12757
21,44612,9731
20,43928,12876
21,42236,9260
21,41698,11928
21,46028,9793
21,44282,15341
21,41785,9632
21,41803,16445
22,44800,9495
21,43649,9501
20,41012,9996
21,40686,12961
21,45255,9491
21,44341,9366
21,42084,9487
21,41926,15034
21,46757,9843
21,44658,9472
21,41862,9529
21,41870,15343
21,46050,9882
21,43280,9276
21,41596,10039
21,42271,17356
21,45618,9677
21,42571,9692
21,42285,9691
21,41400,13475
21,45507,10070
21,42400,12324
20,41548,9890
21,42561,14380
21,45478,9586
21,42263,15329
20,41517,9707
21,42850,12804
20,44961,9630
20,42542,9754
21,42461,9142
21,45096,15544
22,41217,10253
21,41367,9410
21,41439,9679
20,44437,15211
21,45735,9478
21,43156,9518
21,42302,9583
20,45798,12069
20,43220,10354
21,42668,9455
21,42393,9763
21,46115,13741
21,43423,9509
21,44262,9373
21,41508,12968
21,45873,14951
20,43769,9691
21,41725,13065
22,41317,10148
21,45110,12509
20,44288,9719
22,42529,15576
21,43365,9755
21,45120,15083
21,43736,9858
21,41913,10325
22,41876,9384
21,46682,12639
21,44322,9358
21,42897,12760
21,40498,9515
21,45607,15814
21,45347,9453
21,41116,9687
21,41695,9599
21,45810,14750
21,44440,10870
21,43447,9647
21,42836,9755
21,46565,15589
21,44181,9893
21,43629,9488
21,42168,9587
21,46052,14070
21,43995,9970
21,43209,15111
21,41899,9491
21,43498,13311
21,44367,9881
20,42739,13793
22,44478,9605
21,45587,12513
21,46258,9428
21,41374,9380
21,41878,10104
21,45780,12973
21,43487,9491
21,42111,10121
21,45450,9766
21,41767,15566
21,45184,12641
21,42556,9802
21,45016,9304
20,41774,14581
21,43483,9830
21,42335,9582
21,45098,9685
20,42941,15383
21,43797,9496
21,43842,10054
21,46036,9738
21,41188,12332
21,44631,9528
21,43622,13497
21,45505,10018
21,41861,12413
21,41985,12453
22,41844,14207
21,44962,10133
21,42910,13217
21,42058,9578
21,42520,10429
21,46004,9561
21,41939,13080
21,42313,9746
21,42616,13038
21,45279,9805
21,43595,15645
21,42590,9928
21,42420,10407
21,45666,9587
21,42517,15269
21,41990,12885
21,42115,9794
20,45493,9903
21,41678,15224
21,42710,9870
21,42599,9571
21,45013,9753
21,42457,13689
21,42822,9801
20,42976,11873
21,45386,9651
21,42048,13110
21,41684,9564
21,42474,12606
21,45240,9377
21,41525,16138
21,41661,10087
21,42615,9042
21,44151,10292
22,43103,17041
21,43086,10955
20,44710,11266
21,41912,9825
21,43004,17794
21,42112,9151
20,45618,9820
21,42875,9809
21,42594,12039
21,42167,9620
20,45238,10160
20,42122,9407
21,41626,15725
21,41849,12951
21,45518,9347
20,41305,9852
21,42563,13615
21,42340,9686
21,46003,11463
20,42274,9618
21,42531,13094
21,42059,9986
22,45975,13509
21,41899,9515
21,41859,12058
21,42196,9540
20,46455,9284
20,42660,13196
20,41798,16142
22,41322,9801
22,45879,9745
21,43279,9656
21,41833,17574
21,44323,9557
21,46207,9399
21,41774,9456
21,42126,16262
21,43350,9575
21,44962,9175
20,41080,9760
21,42282,15145
21,43815,9866
21,46312,10565
21,41263,13129
21,41521,12993
21,43450,9723
21,44872,14057
22,42082,9611
20,42112,13770
20,44720,9463
21,45031,16165
20,41744,10028
21,41687,15072
21,43431,9455
21,47087,9473
21,42438,9526
20,42541,15764
21,45491,10508
21,42537,12799
20,41158,9551
21,42665,17940
21,45315,9728
21,42271,9378
20,42132,9562
21,42554,12549
22,44259,9519
21,41298,10064
21,42435,9484
20,42076,12478
21,45966,9517
21,42613,9320
21,41876,9667
21,43124,14290
20,45900,9556
21,41959,17118
21,41800,9643
21,40926,13371
21,46219,9531
21,42785,16166
21,42751,9843
20,41412,14267
21,45622,9939
22,42613,9162
21,41894,9584
21,42398,13402
21,46468,9700
21,43019,9654
21,41751,9479
22,42155,18477
21,45342,13084
20,42329,10025
21,42121,10469
20,41849,14940
20,44934,9900
21,43218,9927
20,42214,9752
21,42129,13506
21,47661,9780
21,41888,9214
21,42150,9431
20,43134,13611
21,44440,10504
21,42080,11381
20,42111,9361
20,42571,12914
21,44943,13673
20,42369,16452
21,40960,9496
21,41838,15725
21,44587,9473
21,41907,9460
21,41665,9721
21,44855,12709
21,41770,9824
21,41735,9756
21,42655,9703
20,44986,15183
21,41682,9607
20,42402,9189
21,42496,9446
21,44875,15885
21,42576,9341
20,42776,9923
21,43229,9949
23,45055,12774
22,41963,9667
21,42248,9827
21,42009,9675
21,45022,14130
21,41063,9652
21,42968,14283
20,42180,9528
21,45369,13346
21,42747,9533
21,44958,14412
21,41178,9886
21,45887,16903
21,41931,9565
21,43538,10662
22,41650,9817
20,45494,15016
21,41836,9704
20,45476,9612
21,41878,9631
21,45511,15999
20,42349,10276
21,43204,9909
20,42887,10066
21,45944,13550
20,42066,9678
21,42289,10078
21,42362,9760
21,45359,16848
21,41439,10117
21,41638,9543
20,41766,9665
21,45030,15082
21,41382,9407
20,42790,11849
21,42119,10001
21,45150,12938
21,41570,9278
22,42186,14226
21,42264,9635
21,44597,14064
21,41591,9542
21,41969,9310
20,41595,12925
21,49154,13859
21,41253,9849
21,41755,918068
21,45232,10294
21,42084,10830
21,41901,10239
21,43404,10058
21,45725,9859
21,41486,9720
21,42998,10350
