noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
20,1067,2877,4903,6333,42319,47514,9628,15129
21,1062,3065,4910,6308,48247,47589,13882,17168
21,1058,2815,4995,6286,42148,49693,9747,9940
20,1352,3165,4975,6685,42124,47917,10768,11131
21,1075,2774,5453,6357,154014,49866,9612,10324
20,1059,2779,5280,6361,42534,49620,13862,18405
21,1070,3157,5094,6609,42784,48036,9375,9883
21,1060,2807,4958,6491,43843,47884,10608,9871
21,1130,2782,5013,6761,47093,47490,9560,11176
22,1069,3132,5293,6537,43046,51391,14387,19524
22,1067,2637,5090,6339,42992,47593,9561,11008
21,1371,2966,4953,6468,47096,46986,14069,10137
20,1064,2847,5053,6382,42783,50980,12983,11408
20,1068,2761,5029,6562,43323,48052,16127,20613
22,1063,3140,5027,6298,43072,47452,9329,10609
20,1083,2897,5138,6503,46241,51117,9441,13625
22,1073,2770,5063,6402,42737,46783,10018,10102
22,1066,3072,5296,6604,42882,45966,13099,17069
22,1063,2862,4982,6420,47161,47141,9591,10178
21,1397,3057,4958,6801,43056,50214,10000,10022
21,1065,2876,4986,6498,42905,46995,10803,10512
21,1054,2792,5454,6303,43514,49052,13848,17347
21,1075,3079,5195,6447,45836,50162,9493,10008
21,1058,2851,4967,6524,43147,47155,9596,10272
22,1068,2813,4972,6745,43060,47695,9653,9885
22,1061,3059,5254,6251,46682,52647,14191,17377
21,1067,2855,5103,6750,42933,48708,9513,9429
22,1352,3092,5238,6332,43213,48192,11509,9953
22,1067,2791,5699,6665,43463,47332,12933,9582
21,1123,2892,5016,6660,48241,51576,14281,16652
21,1084,3086,4987,6510,42856,48200,9415,9952
21,1060,2801,4898,6801,43775,47422,10633,13512
21,1107,2841,4922,6432,46996,49552,9543,9742
21,1063,3080,5263,6565,43318,49671,14800,17539
22,1081,2781,5516,6652,42412,47337,9758,10008
21,1361,3162,5231,6741,42467,50503,9420,10553
21,1065,2787,5204,6646,45348,47597,10022,9350
21,1059,2785,5287,6325,43987,52724,14753,17497
20,1069,3140,4994,6641,43339,46617,9433,9979
22,1057,2792,4912,6313,47945,51229,16923,9941
21,1125,2777,5055,6770,43593,47225,9691,9941
22,1063,3120,5086,6344,43364,49057,17466,16544
22,1068,2814,5425,6395,42849,50924,9374,9758
21,1359,3067,5052,6460,47100,46751,13249,9939
20,1057,2852,5073,6792,43419,46161,9472,9676
21,1062,2797,4965,6420,42431,56260,13440,13620
20,1067,3108,5019,6849,46413,46730,9819,14726
21,1068,2860,5052,6360,43702,46593,9465,9818
20,1070,2858,4957,6263,42896,47767,9322,9729
22,1052,3068,5195,6686,42703,49952,14109,13250
21,1079,2854,4949,6767,46140,46733,9469,9830
21,1419,3079,5233,6704,42932,46617,10024,10259
20,1067,2769,5376,6319,43523,49749,9493,10081
20,1064,2845,4933,6296,47272,47018,13854,13079
20,1080,3131,5212,6375,42913,47334,10256,9841
21,1060,2859,4965,6648,45399,50533,11506,10059
22,1060,2772,5548,6254,43170,47604,9948,9557
21,1062,3045,4943,6615,45873,47839,14591,12760
20,1075,2867,5013,6508,43917,50449,9670,10084
21,1335,3063,4995,6293,44757,47431,13066,10211
20,1068,2772,4969,7026,48011,47643,10092,9388
20,1124,2864,4940,6294,43128,47362,15285,13114
22,1069,3091,4945,6691,43049,51279,11069,13659
22,1059,2788,4965,6684,51330,47608,10472,10149
21,1068,2849,4926,6612,46765,47790,9682,10429
20,1054,3056,5037,6586,43383,49737,14424,14470
22,1069,2675,4935,6361,42037,47954,9603,9885
21,1336,3178,4904,6710,47490,47058,15508,10789
20,1065,2797,4956,6562,43691,49412,9575,10050
21,1055,2804,4924,6619,42842,47230,15532,12692
21,1066,3125,5247,6425,43178,46372,9829,10081
22,1063,2775,4937,6331,49427,46962,10382,9903
21,1119,2794,5437,6548,44756,50152,9465,10020
20,1059,3181,4904,6519,44197,46824,14107,12594
21,1067,2772,5294,6497,47317,46156,12798,9923
21,1393,3060,5085,6444,45281,49652,9795,9679
20,1136,2835,5107,6526,43432,46816,9682,9895
22,1074,2774,5243,6367,42644,46188,15827,13239
21,1091,3085,4939,6301,45792,51242,9542,14243
22,1077,2850,5362,6532,45171,47015,9734,10364
21,1070,2807,4948,6668,43105,47543,9658,9702
21,1080,3108,5017,6382,45700,47993,14891,12717
21,1074,2850,4912,6513,43388,51228,9709,9783
21,1401,3116,5099,6474,44927,46920,11977,9917
20,1066,2776,4908,6551,42511,47840,9921,10051
21,1063,2830,5393,6326,45932,50711,16188,12585
20,1062,3034,5091,6558,44561,47149,9875,9727
20,1076,2781,5088,6501,44756,47969,9904,9359
21,1115,2824,5106,6369,47259,50720,9898,9845
21,1070,3069,4980,6303,43265,48197,14779,14900
21,1062,2853,4970,6598,42659,47367,13164,9663
21,1375,3122,4967,6869,44897,49520,9753,9810
21,1087,2842,5048,6532,46721,50858,9856,9695
20,1144,2863,4926,6634,43356,47759,14331,18225
21,1076,3026,4920,6272,42690,46268,9750,10247
21,1063,2752,5322,6344,113796,50104,17355,9825
21,1066,2858,5126,6874,42661,47103,9893,9684
22,1071,3121,5148,6333,43640,46889,17376,12867
20,1069,2784,4958,6404,42321,49585,9538,9428
21,1347,3149,5357,6446,46573,46523,9655,10719
21,1066,2785,5250,6426,44346,46394,9813,9817
21,1069,2780,5016,6412,43448,49366,1034130,12170
20,1068,3135,4940,6593,47654,47128,12006,11142
21,1066,2834,5045,6676,43419,46951,10372,9520
21,1130,2778,4961,6588,42848,45968,9891,9763
21,1070,3134,5174,6304,46291,50157,13967,13832
21,1066,2797,5325,6302,43997,46989,10192,10028
20,1351,3084,5364,6322,42398,48059,10436,9979
20,1066,2850,5317,6886,43736,50627,10185,9543
21,1072,2834,4927,6272,46822,47437,10520,17055
22,1071,3066,4973,6539,43316,47196,10278,9506
22,1068,2855,5079,6924,43648,50910,10593,9364
22,1067,2827,5416,6772,46282,46697,10191,9593
21,1068,3061,4939,6245,43801,49383,10673,12267
21,1068,2865,5015,6305,43062,48021,9735,9625
21,1440,3112,5209,7058,43029,50949,10107,9662
21,1062,2806,5068,6480,46682,47850,10259,11914
21,1062,2869,4939,6265,42973,47153,10611,11796
22,1079,3088,5075,6439,44142,50352,11213,10047
22,1072,2687,5254,6574,46852,49141,10494,9836
22,1063,2852,4972,6840,42868,47749,14329,9876
21,1070,3092,5369,6302,43317,50360,11214,12974
20,1068,2752,4938,6756,43010,47529,10491,9599
22,1336,3203,5084,6623,46956,48471,11076,9653
21,1085,2784,4981,6606,43184,46567,11388,9612
21,1132,2887,4946,6347,43023,50183,11078,17427
21,1076,3048,4927,6310,45680,46967,10464,9396
21,1075,2822,4971,6753,43537,48554,11549,9542
21,1070,2867,5148,6651,42229,49163,11003,9832
21,1059,3086,5003,6298,43700,47264,10415,13197
22,1071,2765,4994,6315,46931,46367,10291,11297
20,1355,3163,5003,6440,43298,50997,9815,10172
21,1072,2815,5198,6506,43412,46859,9912,9310
20,1065,2803,5355,6627,46045,48199,11002,12879
21,1062,3122,5010,6430,43317,47688,10421,9474
20,1065,2829,4961,6766,42300,52231,9855,9382
21,1118,2778,5169,6638,43402,47376,13766,9535
21,1067,3130,4897,6328,48836,48386,10078,13551
20,1072,2809,4965,6350,42669,50399,10517,9594
21,1354,3087,4926,6426,42978,47026,10282,9685
21,1067,2869,5273,6328,45715,47343,10221,15866
21,1060,2786,5260,6403,45768,50384,10583,11515
20,1067,3047,4925,6278,43418,47266,10610,9501
21,1073,2856,4930,6672,43833,48159,10208,9798
21,1104,2776,4949,6418,49539,47834,10150,12674
21,1065,3092,5321,6654,46253,51484,10646,15740
21,1065,2882,5336,6321,44208,47492,9938,12223
20,1407,3057,5004,6368,47520,47407,10354,11640
21,1073,2768,5182,6310,44611,51265,10429,12184
20,1065,2842,5533,7052,46167,46786,10732,15002
21,1069,3050,5105,6718,43177,46494,10156,11665
20,1065,2783,4997,6665,46272,50414,10413,12519
21,1079,2863,5293,6255,44074,47151,13812,11880
21,1065,3100,5004,6408,44509,46964,10416,15544
21,1076,2792,4966,6557,47964,50382,10195,11961
22,1374,3147,5234,6687,43967,46926,10087,12745
21,1071,2750,5058,6606,43244,47238,11360,13925
21,1127,2888,5003,6453,44657,46023,10631,12446
20,1072,3066,5231,6382,45234,49443,10496,11837
21,1061,2813,5309,6574,42405,47979,11444,9705
21,1067,2862,5210,6329,42356,47359,10700,9960
21,1074,3027,5142,6665,49967,49225,10054,14969
21,1073,2826,4964,6387,45326,48252,10732,9664
21,1341,3150,4944,6692,45291,47542,10078,10601
20,1063,2814,5051,6864,43204,49701,10305,9961
22,1063,2792,4978,6587,49395,47731,11162,13262
22,1069,3165,5017,6318,43304,47113,9818,9932
21,1068,2746,4912,6768,43166,46984,13549,9546
22,1128,2698,4961,6657,46065,51155,10195,9854
22,1076,3016,4927,6495,44774,47443,9979,14134
21,1068,2774,5133,6512,43087,47238,10437,10005
21,1350,3119,5656,6306,44685,50550,10083,12399
21,1072,2896,5251,6660,46599,47799,10359,14508
21,1058,2748,5094,6530,45150,49391,10911,13594
21,1069,3115,4931,6781,42557,50274,10089,9724
21,1074,2825,4996,6737,47037,46793,10491,9862
22,1060,2756,5302,6413,42738,46009,10151,9734
21,1066,3031,5000,6365,44394,48454,10652,13601
20,1073,2868,4916,6467,43642,52321,10397,9675
21,1389,3092,4890,6572,46552,46217,10512,9350
21,1071,2813,5239,7187,43866,47029,10523,9412
21,1063,2881,5081,6372,46801,50750,10601,12777
21,1064,3060,5078,19838,47614,46708,13980,9982
20,1067,2761,5172,5912,43392,46875,10842,9287
22,1074,2849,5095,5579,42579,50646,11090,9779
20,1064,3108,4965,5419,44878,47668,10678,12973
21,1069,2664,5264,5752,156708,48122,10641,10937
21,1355,3181,5392,5742,43459,47736,10769,12956
22,1064,2827,5075,5806,43787,50226,10141,9562
21,1125,2770,5137,5894,46607,49300,10534,14260
21,1071,3144,4897,5772,43553,47529,10317,9546
21,1064,2835,5071,5309,43479,50539,11221,9554
22,1067,2822,4915,5525,43296,47094,10759,9635
21,1088,3114,5179,5772,48289,49043,10567,12650
21,1063,2786,4987,5659,42990,50687,10287,9444
20,1343,3072,4986,5486,43415,46887,10492,10167
20,1073,2856,4922,5471,46693,47313,10296,9519
20,1060,2795,5010,5541,43539,51597,10976,12315
20,1072,3125,4954,5401,43274,47420,13776,9613
20,1062,2768,4923,5575,43311,46923,10518,9614
21,1123,2786,5185,5742,45870,47111,10183,11072
20,1067,3162,5059,5404,42229,52245,10192,12267
20,1067,2785,4932,5531,43417,47093,10733,9687
19,1402,3100,4977,5900,47015,45907,10063,13015
21,1064,2867,4981,5523,43280,50404,10301,9393
20,1060,2768,4985,15777,43793,48006,10561,13252
22,1071,2953,4994,6390,43711,46235,10101,9960
21,1083,2878,5373,6503,46237,50730,11365,9493
21,1066,2831,5326,6670,43330,46398,10294,9280
21,1061,2933,5571,6477,44250,48208,9862,12571
20,1071,2879,4926,6454,46307,46421,10933,9528
20,1404,3059,4952,6325,43178,49841,10900,9647
21,1068,2768,5101,6623,43432,47589,10325,9692
22,1063,2849,4963,6432,42625,48652,14113,11752
21,1073,3136,4983,6446,45652,50714,10637,11514
22,1075,2800,5126,6600,42906,46636,10570,9687
20,1078,2877,5025,6227,42793,47995,10666,9279
21,1068,3058,5272,6557,46163,51515,10160,14157
21,1066,2784,5016,6435,41905,46496,10009,13026
21,1369,3143,5029,6335,42697,47044,10300,9574
21,1069,2777,5943,6372,42860,47270,10444,9474
21,1133,2768,5138,6413,45859,52185,10798,12638
20,1066,3177,5134,6458,43121,48121,10277,9690
21,1064,2783,5278,6685,42896,47654,11301,9615
20,1067,2781,5143,6563,46169,51549,10197,9639
21,1058,3130,5246,6339,44039,48186,10190,12983
20,1066,2766,5047,6373,42775,47517,10469,9830
20,1378,3085,4983,6789,43221,50187,10306,10679
22,1066,2876,5058,6412,46414,47192,11387,11012
20,1062,2805,4969,7044,44359,46493,13965,13292
21,1071,3100,4944,6382,43248,46836,10151,9603
20,1061,2834,5085,6346,45913,50588,10874,9141
21,1126,2767,4989,6626,43440,45870,10283,9629
21,1064,3100,4982,6709,42548,46517,10254,15119
21,1078,2717,4917,6661,42730,49876,10018,12975
21,1372,3081,5067,6529,46160,47087,10514,9518
21,1071,2792,5047,6361,43228,46247,10029,9711
21,1068,2830,5254,6474,42428,50494,10259,12859
21,1070,3080,4999,6343,47390,47349,10305,9719
21,1057,2851,5236,6523,43006,47762,10636,9318
22,1072,2782,5623,6272,42775,47402,10466,9262
20,1059,3048,4908,6581,44905,50590,11194,13246
21,1076,2879,4896,6386,48005,46933,10363,11568
22,1406,3094,4916,6355,42706,47826,10215,9509
22,1073,2799,4983,6817,43483,50207,13964,9605
21,1066,2875,4929,6430,47856,47766,10616,12693
22,1073,3138,5002,6559,43369,47366,10745,9707
22,1072,2811,5070,6487,42808,50590,10595,9865
22,1113,2748,5114,6335,47606,47496,10119,9838
22,1064,3070,4945,6667,46791,47819,10426,12817
20,1077,2804,5049,6616,42627,50186,10346,13160
22,1355,3171,5288,6415,42138,46939,10178,10100
21,1068,2813,4896,6576,45916,48082,10328,9446
21,1137,2791,5290,6839,42975,47312,13056,14377
21,1067,3158,5661,6414,42692,48906,10611,9508
21,1080,2791,4965,6354,43156,47446,11446,9532
21,1067,2796,5016,6922,46371,46291,10915,11907
22,1063,3156,4983,6402,44079,49735,9890,12434
20,1072,2814,4975,6371,43307,46336,11468,9867
20,1349,3092,5021,6545,46084,45907,10801,10157
21,1075,2854,4958,6809,42948,49850,13396,9630
21,1074,2765,5040,6545,43039,47351,10777,12568
21,1067,3089,5065,6530,43859,46405,10360,9695
21,1060,2874,5259,6445,47947,46517,10482,9482
21,1131,2775,4941,6631,42447,50178,10828,9236
21,1066,2931,5403,6859,42379,46933,10631,16629
21,1071,2825,5307,6371,46240,47814,10619,9762
21,1329,3076,4979,6328,44563,50355,10534,9316
20,1064,2803,5046,6385,43333,47187,10227,9455
21,1077,2815,5319,6556,42655,47468,10539,13205
22,1071,3089,5129,6734,45462,51098,10394,11033
21,1065,2757,4947,6350,45315,47455,10544,9677
21,1068,2867,5220,6435,42596,47686,10242,9828
21,1062,3083,4916,6935,45720,47891,10225,13348
20,1070,2769,4995,6489,42868,50646,10156,9464
21,1433,2992,4908,6490,44221,46957,14092,9478
21,1062,2810,4897,6307,42978,47570,13009,9781
20,1062,2776,5112,6422,48308,50381,10263,13014
21,1082,3181,4911,6464,43628,46648,9906,9334
20,1059,2807,5310,6507,42834,47974,9474,9329
20,1068,2854,4903,6292,45678,50664,13844,9785
21,1065,3086,5093,6277,42556,46862,9818,17329
22,1082,2756,4997,6636,41775,46745,9908,9756
21,1346,3157,5118,6579,42595,46088,10287,9310
21,1063,2757,5138,6808,46140,50592,14316,11010
21,1127,2812,5222,6773,43199,46173,10032,12362
21,1065,3125,4965,6309,43438,46573,9747,9807
21,1061,2816,5071,6622,46272,52549,10298,9658
21,1072,2802,5052,6301,42769,49390,13441,9571
21,1056,3134,5077,6684,43618,46752,9642,13577
20,1086,2790,4972,6255,43826,49913,9977,9525
20,1370,3072,4914,6945,46517,47313,13715,10442
21,1069,2845,4931,6593,44341,48499,14348,9569
20,1055,2769,5006,6941,42903,50686,9704,14333
21,1077,3092,4948,6727,46283,46994,9640,9366
20,1062,2856,4880,6511,42692,48055,9984,9698
20,1126,2811,4949,6548,42843,48587,13752,13474
20,1062,3056,5094,6353,45482,51573,9643,13196
20,1091,2861,5157,6471,42465,47655,9963,11353
21,1348,3099,5099,6704,43935,47371,9613,9523
21,1073,2806,5015,6403,42634,52622,15177,9547
21,1073,2854,5299,6375,46444,47487,10172,11799
21,1082,2918,5371,6325,42180,48694,9712,9626
21,1067,2798,5129,6290,42405,50853,9815,10001
21,1067,2876,5032,6276,46164,53021,14746,9700
20,1060,3065,5004,6430,42879,47476,9990,12592
20,1065,2787,5008,6720,42257,47842,12815,9382
20,1420,3124,5298,6545,42718,50778,9615,10116
20,1062,2803,4884,6679,46645,52533,12681,9909
20,1061,2780,5058,6598,43201,142349,10835,12957
22,1074,3107,5110,6416,42387,50011,10207,9819
22,1058,2776,4952,6621,45619,46294,9568,9517
21,1067,2788,5293,6692,42560,47393,12746,15178
20,1062,3123,5453,6685,41766,49559,9641,12387
21,1087,2825,5094,6462,42602,46287,9701,9540
21,1373,3187,5007,6562,46042,46567,9972,9894
21,1063,2812,4900,6401,42914,46225,13987,9918
21,1138,2796,5082,6750,42725,49336,10244,14599
22,1064,3158,4921,6520,46840,46526,11828,9527
21,1063,2795,5264,6568,44016,47852,10680,9613
22,1066,2798,5307,6407,42792,49281,14808,9687
20,1066,3153,5023,6480,43504,47325,9645,13143
20,1071,2803,4945,6272,46302,47626,13196,10368
21,1360,3105,5113,6313,42634,50478,9737,10460
21,1065,2896,4986,6300,42849,48065,14366,9381
22,1060,2818,5037,6615,46326,47308,10269,12651
21,1070,3035,4926,6308,42826,47360,9572,11212
21,1080,2827,5096,6470,42115,50800,9839,12113
20,1124,2821,5321,6620,43232,47728,14341,10084
21,1068,3086,5175,6292,45648,47509,9943,14202
21,1070,2846,5071,6650,44440,50555,9710,9833
21,1326,3044,4960,6619,42433,47517,9762,9869
20,1061,2800,5101,6442,46264,46989,17091,9529
20,1057,2872,5350,6600,42594,50363,9962,14025
21,1065,3061,4997,6618,44411,47120,9768,9610
20,1065,2836,4919,6993,42082,47401,9859,9951
20,1063,2883,5083,6996,45594,47426,13184,10235
20,1066,3065,5445,6802,43277,49952,12885,12927
20,1069,2798,4968,6412,44883,46988,9491,9921
21,1434,3175,5499,6587,45662,46515,10473,9296
21,1062,2778,5100,6703,43488,49868,12987,11638
21,1063,2783,4942,6312,42820,46990,9835,12964
22,1063,3180,4941,6608,43236,46936,9741,9801
21,1064,2781,5009,6466,45584,49732,9868,13127
21,1065,2662,5106,6557,42463,47329,13660,9691
21,1061,3177,5029,6414,41923,47598,9637,13855
22,1071,2810,4903,6468,47946,50598,11536,9653
21,1359,3058,5201,6779,43674,46977,9848,9679
22,1076,2839,5181,6460,42780,47416,14539,9443
21,1131,2815,4964,6505,42566,46981,10879,14633
21,1062,3169,4985,6391,47452,51048,10073,9778
22,1057,2836,4972,6499,42707,47797,10639,9281
22,1063,2789,5069,6646,43858,46904,15366,9792
22,1063,3104,5385,6300,46455,50384,13064,12519
21,1065,2811,5031,6788,44377,48009,10835,13087
21,1341,3054,5292,6751,43624,46397,9660,10077
20,1066,2858,5138,6651,43205,49938,12837,9677
20,1055,2645,5089,7080,45905,48259,9719,15096
21,1072,3028,5311,6976,45130,47250,9946,12629
20,1067,2859,5207,6694,42686,47139,9826,9794
20,1117,2695,5111,6794,45286,50757,16913,11694
20,1103,3055,5069,6306,42977,47244,9863,13007
22,1067,2856,5358,6725,45070,47234,9798,9442
20,1335,3079,5338,6564,42433,49936,9712,9285
21,1067,2797,5045,6462,46141,46043,14436,9689
21,1068,2870,5348,6352,42643,46879,9731,12538
21,1072,3118,5316,6470,44002,50597,9600,9560
22,1061,2798,5027,6450,46066,47888,9874,9525
22,1072,2846,5124,6325,43311,46038,16719,11838
21,1077,3115,5008,6640,42434,46877,9859,13650
22,1060,2779,5213,6736,43138,50275,9538,9457
21,1410,3120,4932,6463,45897,46411,9571,9460
21,1061,2793,4904,7079,42930,48041,13812,9556
21,1061,2643,5073,6319,42342,50017,10185,12219
22,1074,3185,5005,6296,45605,46899,11930,13657
21,1058,2785,4930,6547,42955,48591,9529,11686
21,1071,2770,4918,6693,42404,51344,13651,9473
21,1056,3181,5022,6706,44016,47170,9751,14005
20,1065,2765,5318,6882,45204,48329,9483,9524
20,1322,3085,4947,6701,43088,47120,9856,10187
21,1071,2865,5147,7125,43409,49454,13973,9848
20,1124,2784,4985,6589,46604,47812,10317,12060
22,1083,3116,4940,6295,43227,46961,9763,11043
21,1066,2821,5100,6499,42928,50341,10460,9535
22,1066,2790,5100,6566,42942,47688,17219,9688
21,1062,3028,5238,6865,46038,46820,9802,14361
21,1068,2838,4978,6346,43178,50180,10147,10219
20,1334,3065,5108,6335,42704,48109,9669,10319
22,1067,2805,4959,6297,46207,46485,16900,9349
21,1065,2847,4998,6581,43111,49993,10338,17203
21,1081,3095,5082,6997,42842,47248,9424,9309
21,1066,2874,5124,6579,43328,48106,9861,9532
20,1126,2769,5027,6502,46576,46104,12960,9528
21,1059,3077,5151,6463,43767,50307,9727,12978
21,1064,2848,5048,6556,42733,46670,10133,9847
22,1364,3085,5051,6796,45131,47864,9452,9459
22,1068,2765,5223,6259,43333,160691,12502,11407
20,1062,2904,4964,6311,43229,79308,10350,13272
20,1068,3095,4953,6328,43403,138440,9969,9398
21,1059,2777,5150,6968,48291,150113,13344,9619
21,1061,2848,4948,6489,43233,117855,13337,9454
21,1058,3056,5394,6621,43226,78074,9773,13700
21,1059,2784,5027,6582,45566,80429,11946,9377
22,1406,3126,5094,6332,44700,89759,10435,9579
21,1064,2762,5041,6926,43764,78475,13516,9643
22,1066,2761,5212,6698,43347,82241,9995,16741
22,1075,3150,4976,6557,46609,91881,9959,9501
20,1061,2766,4993,6790,43477,81570,9719,9476
20,1073,2788,4988,6850,43218,82458,12937,9387
21,1060,3151,5024,6695,47958,89177,10066,13764
21,1064,2760,5133,6625,42740,78922,9769,11475
21,1339,3170,4939,6755,43687,80611,10562,9227
21,1073,2735,4994,6322,43590,83293,13951,9520
21,1127,2765,4995,6374,50052,93659,10325,13243
21,1109,3044,4956,6342,43132,83810,10102,9750
20,1066,2862,5047,6602,45381,80947,14100,9570
21,1075,2776,5318,6358,47138,94918,16133,9399
21,1068,3047,5429,6482,46667,82766,10402,19879
20,1069,2839,5285,6641,43856,82722,13716,10500
20,1387,3073,5361,6347,43079,109747,9481,10267
22,1067,2840,5377,6418,47244,85810,15164,12538
21,1062,2864,5405,6334,44744,147520,9983,11700
20,1070,3081,5184,6376,42987,149476,9967,9465
20,1081,2783,5200,6584,46502,161988,10181,9893
21,1126,2841,4913,6295,43806,132548,13169,11585
20,1112,3087,4996,6355,46671,54709,9633,13542
21,1073,2867,4964,6504,43194,59187,9434,9357
21,1344,3110,5100,6422,47043,50435,9788,9762
20,1066,2828,5084,7157,43597,55054,13525,9808
21,1066,2874,5119,6394,44958,54749,10241,12872
20,1067,3101,4995,6336,46258,47949,15275,9395
20,1075,2759,4897,6430,42342,51299,9538,9441
20,1062,2893,4948,7096,42792,54229,12568,9425
22,1068,3082,5157,6318,44989,51713,10138,15598
22,1073,2669,5354,6495,46708,49223,9651,9234
21,1412,3135,4908,6875,43384,48549,9603,9497
21,1059,2775,4933,6473,43859,52416,14358,12597
20,1062,2778,5034,6637,49003,48266,9955,12432
22,1069,3135,5260,6273,45378,48956,9766,11963
